order_id,user_id,order_ts,subtotal,discount,tax,shipping,total,status,coupon_code,utm_source,utm_campaign
225,U002566,2025-10-16T16:42:55,435.02,44.42,35.89,0.21,426.7,placed,VIP,email,email_campaign_3
226,U003796,2025-10-16T23:33:38,233.36,30.41,19.25,2.68,224.88,fulfilled,,email,email_campaign_2
227,U002547,2025-10-16T22:00:43,52.17,2.67,4.3,7.34,61.14,fulfilled,,email,email_campaign_6
228,U004768,2025-10-16T00:50:38,191.94,33.51,15.84,5.03,179.3,fulfilled,SAVE10,affiliate,affiliate_campaign_5
229,U003565,2025-10-16T16:28:04,127.2,0.09,10.49,9.38,146.98,fulfilled,VIP,tiktok,tiktok_campaign_2
230,U000149,2025-10-16T07:09:06,443.91,58.88,36.62,3.14,424.79,fulfilled,,tiktok,tiktok_campaign_5
231,U001666,2025-10-16T13:02:56,950.22,90.79,78.39,1.94,939.76,fulfilled,,email,email_campaign_3
232,U002632,2025-10-16T12:14:09,90.06,1.08,7.43,4.03,100.44,placed,,facebook,facebook_campaign_2
233,U004941,2025-10-16T01:24:42,368.56,34.03,30.41,6.07,371.01,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
234,U001427,2025-10-16T19:53:47,442.27,18.03,36.49,9.75,470.48,fulfilled,,email,email_campaign_2
235,U000880,2025-10-16T15:51:24,637.61,29.49,52.6,4.51,665.23,fulfilled,WELCOME,email,email_campaign_2
236,U002856,2025-10-16T04:58:33,689.46,112.6,56.88,5.42,639.16,placed,,affiliate,affiliate_campaign_6
237,U004757,2025-10-16T11:51:40,371.03,42.62,30.61,2.52,361.54,fulfilled,VIP,tiktok,tiktok_campaign_3
238,U001008,2025-10-16T10:43:12,796.15,73.04,65.68,7.2,795.99,fulfilled,SAVE10,tiktok,tiktok_campaign_1
239,U003005,2025-10-16T17:08:52,20.72,1.08,1.71,4.71,26.06,fulfilled,,facebook,facebook_campaign_1
240,U001109,2025-10-16T08:41:53,569.27,81.39,46.96,11.12,545.96,fulfilled,FREESHIP,google,google_campaign_3
241,U004529,2025-10-16T04:36:22,207.8,24.38,17.14,4.31,204.87,fulfilled,SAVE10,google,google_campaign_4
242,U001906,2025-10-16T22:36:19,597.97,69.24,49.33,0.71,578.77,fulfilled,FREESHIP,google,google_campaign_6
243,U000082,2025-10-16T17:50:58,112.65,9.15,9.29,1.92,114.71,placed,FREESHIP,email,email_campaign_5
244,U003119,2025-10-16T02:01:09,452.99,65.86,37.37,11.57,436.07,fulfilled,,affiliate,affiliate_campaign_4
245,U003255,2025-10-16T05:36:16,255.18,1.04,21.05,8.09,283.28,fulfilled,WELCOME,tiktok,tiktok_campaign_2
246,U000726,2025-10-16T04:15:00,220.68,38.21,18.21,7.5,208.18,fulfilled,WELCOME,affiliate,affiliate_campaign_1
247,U001796,2025-10-16T16:32:42,1000.17,173.34,82.51,3.71,913.05,refunded,SAVE10,google,google_campaign_1
248,U004975,2025-10-16T11:03:36,461.64,75.64,38.09,8.26,432.35,placed,SAVE10,affiliate,affiliate_campaign_6
249,U001823,2025-10-16T16:46:55,169.95,12.59,14.02,1.92,173.3,refunded,WELCOME,affiliate,affiliate_campaign_3
250,U000143,2025-10-16T10:44:54,249.6,7.94,20.59,7.58,269.83,fulfilled,FREESHIP,google,google_campaign_2
251,U002126,2025-10-16T13:02:48,976.23,163.75,80.54,9.4,902.42,refunded,SAVE10,affiliate,affiliate_campaign_4
252,U002104,2025-10-16T06:31:49,227.4,6.01,18.76,2.99,243.14,fulfilled,VIP,google,google_campaign_4
253,U002764,2025-10-16T10:34:16,214.18,32.64,17.67,9.8,209.01,refunded,SAVE10,affiliate,affiliate_campaign_5
254,U001319,2025-10-16T11:22:59,566.43,10.24,46.73,8.76,611.68,fulfilled,VIP,facebook,facebook_campaign_6
255,U001391,2025-10-16T11:26:59,1230.53,88.25,101.52,5.67,1249.47,fulfilled,VIP,facebook,facebook_campaign_2
256,U000450,2025-10-16T14:57:30,448.17,56.05,36.97,7.44,436.53,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
257,U001268,2025-10-17T00:13:26,246.92,2.87,20.37,1.22,265.64,fulfilled,,google,google_campaign_6
258,U001004,2025-10-16T14:33:48,62.7,10.03,5.17,3.56,61.4,placed,WELCOME,tiktok,tiktok_campaign_6
259,U001524,2025-10-16T19:36:55,647.3,41.73,53.4,1.5,660.47,fulfilled,VIP,tiktok,tiktok_campaign_1
260,U003893,2025-10-16T15:28:33,342.75,35.64,28.28,8.91,344.3,refunded,WELCOME,google,google_campaign_3
261,U001483,2025-10-16T08:20:58,476.55,9.14,39.32,1.97,508.7,fulfilled,SAVE10,email,email_campaign_6
262,U002283,2025-10-16T16:38:09,758.23,29.89,62.55,7.26,798.15,placed,SAVE10,facebook,facebook_campaign_5
263,U002855,2025-10-16T09:58:32,36.8,2.18,3.04,8.61,46.27,fulfilled,SAVE10,facebook,facebook_campaign_2
264,U004132,2025-10-16T20:32:15,181.18,18.4,14.95,8.89,186.62,refunded,SAVE10,tiktok,tiktok_campaign_6
265,U004067,2025-10-16T07:19:32,249.42,5.95,20.58,4.75,268.8,placed,SAVE10,google,google_campaign_4
266,U004679,2025-10-16T06:06:19,417.2,54.05,34.42,1.67,399.24,fulfilled,,affiliate,affiliate_campaign_3
267,U003664,2025-10-16T20:18:30,334.62,47.47,27.61,7.27,322.03,fulfilled,VIP,email,email_campaign_2
268,U003526,2025-10-16T06:59:32,142.67,7.65,11.77,5.56,152.35,placed,FREESHIP,google,google_campaign_4
269,U003457,2025-10-16T09:11:08,139.8,15.59,11.53,6.78,142.52,placed,SAVE10,affiliate,affiliate_campaign_3
270,U001609,2025-10-16T14:13:28,737.13,91.31,60.81,2.08,708.71,fulfilled,WELCOME,affiliate,affiliate_campaign_3
271,U002879,2025-10-16T10:17:40,27.89,0.75,2.3,5.7,35.14,fulfilled,FREESHIP,email,email_campaign_4
272,U003958,2025-10-16T08:10:18,236.13,26.11,19.48,9.25,238.75,fulfilled,FREESHIP,google,google_campaign_4
273,U004116,2025-10-16T22:24:52,253.91,36.51,20.95,7.65,246.0,fulfilled,WELCOME,google,google_campaign_4
274,U000244,2025-10-16T14:21:47,138.33,24.78,11.41,9.8,134.76,refunded,VIP,facebook,facebook_campaign_2
275,U002221,2025-10-16T04:11:42,291.54,49.17,24.05,11.73,278.15,fulfilled,WELCOME,tiktok,tiktok_campaign_6
276,U003869,2025-10-16T14:59:57,75.56,4.43,6.23,7.14,84.5,fulfilled,SAVE10,facebook,facebook_campaign_1
277,U003064,2025-10-16T15:42:23,110.18,12.1,9.09,7.79,114.96,fulfilled,SAVE10,affiliate,affiliate_campaign_1
278,U001640,2025-10-16T07:44:05,196.74,26.25,16.23,7.94,194.66,fulfilled,WELCOME,affiliate,affiliate_campaign_1
279,U000272,2025-10-16T23:01:22,310.78,52.16,25.64,11.92,296.18,fulfilled,,affiliate,affiliate_campaign_4
280,U000056,2025-10-16T09:30:09,165.48,2.18,13.65,11.89,188.84,fulfilled,SAVE10,tiktok,tiktok_campaign_4
281,U002927,2025-10-16T17:57:43,333.1,20.76,27.48,8.9,348.72,fulfilled,,facebook,facebook_campaign_6
282,U000961,2025-10-16T10:13:54,598.52,80.13,49.38,7.92,575.69,fulfilled,,google,google_campaign_2
283,U001290,2025-10-16T03:51:03,637.23,104.14,52.57,10.8,596.46,fulfilled,VIP,email,email_campaign_3
284,U000647,2025-10-16T07:57:14,583.34,70.59,48.13,1.91,562.79,placed,SAVE10,facebook,facebook_campaign_4
285,U004235,2025-10-16T01:48:45,294.93,28.93,24.33,1.45,291.78,fulfilled,FREESHIP,tiktok,tiktok_campaign_1
286,U004838,2025-10-16T02:02:56,874.24,33.26,72.12,10.64,923.74,fulfilled,WELCOME,tiktok,tiktok_campaign_3
287,U003467,2025-10-16T03:31:43,470.4,31.78,38.81,3.17,480.6,fulfilled,SAVE10,tiktok,tiktok_campaign_4
288,U002621,2025-10-16T21:30:45,381.82,14.76,31.5,3.96,402.52,fulfilled,FREESHIP,google,google_campaign_3
289,U001812,2025-10-16T01:32:36,108.47,8.77,8.95,5.6,114.25,fulfilled,,google,google_campaign_6
290,U004148,2025-10-16T15:20:03,400.2,6.11,33.02,9.89,437.0,fulfilled,WELCOME,email,email_campaign_3
291,U004893,2025-10-16T05:35:23,227.4,35.49,18.76,1.25,211.92,fulfilled,FREESHIP,email,email_campaign_4
292,U004847,2025-10-16T11:27:00,215.3,17.45,17.76,7.72,223.33,fulfilled,,email,email_campaign_3
293,U002377,2025-10-16T14:46:10,637.86,37.27,52.62,5.14,658.35,fulfilled,WELCOME,affiliate,affiliate_campaign_1
294,U003169,2025-10-16T20:10:49,114.86,6.67,9.48,10.81,128.48,fulfilled,FREESHIP,facebook,facebook_campaign_1
295,U000498,2025-10-16T02:38:41,585.3,62.83,48.29,10.42,581.18,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
296,U002235,2025-10-16T05:51:03,336.15,19.48,27.73,7.68,352.08,refunded,FREESHIP,affiliate,affiliate_campaign_3
297,U000155,2025-10-16T21:48:47,888.73,53.13,73.32,3.36,912.28,fulfilled,,affiliate,affiliate_campaign_1
298,U003087,2025-10-16T06:34:03,201.86,3.35,16.65,9.74,224.9,refunded,,email,email_campaign_4
299,U001374,2025-10-16T20:51:43,492.62,69.73,40.64,7.23,470.76,fulfilled,WELCOME,facebook,facebook_campaign_5
300,U004480,2025-10-16T06:10:45,979.54,153.94,80.81,0.56,906.97,fulfilled,SAVE10,affiliate,affiliate_campaign_6
301,U001846,2025-10-16T13:00:15,453.07,29.15,37.38,7.72,469.02,fulfilled,FREESHIP,tiktok,tiktok_campaign_6
302,U004198,2025-10-16T10:34:41,555.91,48.01,45.86,9.1,562.86,fulfilled,SAVE10,email,email_campaign_4
303,U004771,2025-10-16T14:03:30,61.99,6.3,5.11,1.06,61.86,fulfilled,WELCOME,email,email_campaign_6
304,U001858,2025-10-16T07:10:48,78.22,12.82,6.45,3.6,75.45,fulfilled,VIP,tiktok,tiktok_campaign_1
305,U003480,2025-10-16T16:53:35,331.36,49.97,27.34,8.01,316.74,fulfilled,,google,google_campaign_3
306,U004712,2025-10-16T14:18:13,565.59,13.69,46.66,10.19,608.75,placed,SAVE10,facebook,facebook_campaign_1
307,U000133,2025-10-16T17:25:47,383.9,58.84,31.67,10.9,367.63,fulfilled,WELCOME,email,email_campaign_5
308,U003088,2025-10-16T04:20:46,371.24,29.31,30.63,10.21,382.77,fulfilled,,affiliate,affiliate_campaign_4
309,U000216,2025-10-16T20:47:43,534.74,87.65,44.12,2.74,493.95,placed,VIP,tiktok,tiktok_campaign_1
310,U001976,2025-10-16T02:28:44,498.5,47.2,41.13,5.6,498.03,fulfilled,SAVE10,tiktok,tiktok_campaign_3
311,U000019,2025-10-16T16:22:02,116.18,20.05,9.58,5.18,110.89,fulfilled,WELCOME,affiliate,affiliate_campaign_6
312,U000782,2025-10-16T15:34:54,38.78,6.71,3.2,8.87,44.14,fulfilled,,facebook,facebook_campaign_2
313,U001297,2025-10-16T21:57:34,97.5,4.63,8.04,6.14,107.05,fulfilled,WELCOME,tiktok,tiktok_campaign_3
314,U004779,2025-10-16T09:26:01,61.62,7.63,5.08,11.97,71.04,refunded,VIP,email,email_campaign_4
315,U002724,2025-10-16T03:17:58,217.05,33.17,17.91,8.38,210.17,placed,VIP,tiktok,tiktok_campaign_4
316,U002904,2025-10-16T18:31:09,355.34,44.21,29.32,9.3,349.75,fulfilled,,google,google_campaign_1
317,U003471,2025-10-16T20:36:30,344.57,17.24,28.43,1.73,357.49,fulfilled,SAVE10,google,google_campaign_5
318,U004651,2025-10-16T21:23:01,305.46,29.99,25.2,8.3,308.97,placed,,google,google_campaign_1
319,U003557,2025-10-16T21:54:26,137.83,1.18,11.37,3.74,151.76,fulfilled,SAVE10,facebook,facebook_campaign_1
320,U001000,2025-10-16T10:21:34,677.03,46.57,55.85,0.96,687.27,fulfilled,,affiliate,affiliate_campaign_6
321,U002555,2025-10-16T00:08:23,403.5,20.51,33.29,6.84,423.12,refunded,SAVE10,facebook,facebook_campaign_6
322,U002427,2025-10-16T06:42:47,121.76,18.83,10.05,7.85,120.83,fulfilled,SAVE10,email,email_campaign_6
323,U001111,2025-10-16T05:20:32,270.82,26.13,22.34,5.65,272.68,fulfilled,FREESHIP,google,google_campaign_4
324,U004009,2025-10-16T02:21:21,495.16,54.66,40.85,10.46,491.81,placed,FREESHIP,affiliate,affiliate_campaign_4
325,U002442,2025-10-16T06:03:16,49.12,2.81,4.05,5.33,55.69,placed,SAVE10,affiliate,affiliate_campaign_5
326,U004589,2025-10-16T11:04:42,507.1,25.74,41.84,2.21,525.41,fulfilled,WELCOME,affiliate,affiliate_campaign_5
327,U004837,2025-10-16T14:47:41,378.87,34.11,31.26,3.62,379.64,fulfilled,WELCOME,email,email_campaign_5
328,U000370,2025-10-16T04:25:27,567.84,66.24,46.85,5.16,553.61,fulfilled,SAVE10,affiliate,affiliate_campaign_1
329,U002301,2025-10-16T02:51:33,346.24,14.6,28.56,11.55,371.75,fulfilled,VIP,affiliate,affiliate_campaign_6
330,U004379,2025-10-16T10:26:51,929.54,56.88,76.69,4.14,953.49,fulfilled,VIP,tiktok,tiktok_campaign_4
331,U001110,2025-10-16T07:15:25,77.56,11.81,6.4,7.28,79.43,placed,,email,email_campaign_1
332,U002006,2025-10-16T12:22:28,772.63,135.03,63.74,9.06,710.4,fulfilled,WELCOME,facebook,facebook_campaign_5
333,U004537,2025-10-16T19:05:02,496.81,35.14,40.99,2.21,504.87,fulfilled,SAVE10,email,email_campaign_3
334,U002394,2025-10-16T10:33:58,314.37,34.25,25.94,5.99,312.05,fulfilled,,facebook,facebook_campaign_4
335,U003035,2025-10-16T10:35:04,124.85,2.43,10.3,3.98,136.7,fulfilled,VIP,affiliate,affiliate_campaign_6
336,U004347,2025-10-16T20:00:19,187.17,7.2,15.44,3.96,199.37,fulfilled,,google,google_campaign_2
337,U003827,2025-10-16T01:04:02,12.11,1.92,1.0,6.02,17.21,placed,SAVE10,affiliate,affiliate_campaign_5
338,U003939,2025-10-16T14:43:52,404.97,25.43,33.41,7.9,420.85,fulfilled,VIP,facebook,facebook_campaign_1
339,U001998,2025-10-16T16:44:01,156.8,11.2,12.94,9.95,168.49,placed,,google,google_campaign_3
340,U002377,2025-10-16T02:26:03,274.66,43.38,22.66,4.81,258.75,fulfilled,,google,google_campaign_6
341,U000466,2025-10-16T22:14:02,206.76,20.24,17.06,11.32,214.9,fulfilled,FREESHIP,google,google_campaign_5
342,U004954,2025-10-16T23:06:23,846.93,15.83,69.87,9.75,910.72,fulfilled,,affiliate,affiliate_campaign_3
343,U002864,2025-10-16T02:33:55,166.4,8.24,13.73,6.86,178.75,refunded,VIP,facebook,facebook_campaign_6
344,U004922,2025-10-16T05:35:28,102.56,15.0,8.46,9.43,105.45,fulfilled,VIP,facebook,facebook_campaign_2
345,U002270,2025-10-16T14:51:40,320.21,14.66,26.42,8.69,340.66,fulfilled,VIP,affiliate,affiliate_campaign_3
346,U000235,2025-10-16T16:17:30,23.86,3.9,1.97,7.16,29.09,fulfilled,SAVE10,facebook,facebook_campaign_3
347,U001513,2025-10-16T10:31:37,731.64,125.71,60.36,3.11,669.4,fulfilled,,facebook,facebook_campaign_5
348,U000712,2025-10-16T18:00:12,759.3,84.93,62.64,0.71,737.72,fulfilled,,tiktok,tiktok_campaign_4
349,U002703,2025-10-16T20:23:42,203.78,18.42,16.81,10.2,212.37,placed,WELCOME,facebook,facebook_campaign_2
350,U003057,2025-10-16T02:37:42,610.79,70.14,50.39,10.57,601.61,placed,WELCOME,tiktok,tiktok_campaign_3
351,U002012,2025-10-16T22:45:27,378.62,7.78,31.24,2.9,404.98,fulfilled,,google,google_campaign_4
352,U001782,2025-10-16T14:03:42,103.38,14.99,8.53,4.99,101.91,placed,WELCOME,google,google_campaign_3
353,U003701,2025-10-16T05:37:04,456.24,50.33,37.64,9.48,453.03,fulfilled,WELCOME,affiliate,affiliate_campaign_2
354,U002334,2025-10-16T22:51:29,871.33,86.72,71.88,6.41,862.9,placed,,email,email_campaign_5
355,U004306,2025-10-17T00:04:56,795.07,24.58,65.59,4.67,840.75,fulfilled,SAVE10,affiliate,affiliate_campaign_5
356,U002644,2025-10-16T02:43:01,821.13,52.91,67.74,1.17,837.13,fulfilled,FREESHIP,tiktok,tiktok_campaign_4
357,U001542,2025-10-16T23:48:13,304.36,16.74,25.11,7.81,320.54,fulfilled,WELCOME,google,google_campaign_4
358,U002378,2025-10-16T06:35:51,51.7,6.22,4.27,6.18,55.93,fulfilled,WELCOME,tiktok,tiktok_campaign_5
359,U003159,2025-10-16T02:51:17,892.25,55.73,73.61,2.78,912.91,fulfilled,FREESHIP,google,google_campaign_6
360,U002298,2025-10-16T11:08:23,157.46,5.91,12.99,4.45,168.99,refunded,FREESHIP,google,google_campaign_4
361,U003574,2025-10-16T02:04:41,211.87,22.03,17.48,4.17,211.49,refunded,FREESHIP,affiliate,affiliate_campaign_4
362,U003553,2025-10-16T16:29:58,58.3,10.11,4.81,2.58,55.58,fulfilled,VIP,affiliate,affiliate_campaign_5
363,U001879,2025-10-16T12:33:26,537.58,12.03,44.35,11.51,581.41,fulfilled,WELCOME,tiktok,tiktok_campaign_1
364,U001731,2025-10-16T09:54:26,595.94,96.78,49.17,5.38,553.71,fulfilled,,email,email_campaign_5
365,U002350,2025-10-16T10:28:38,630.93,2.56,52.05,10.4,690.82,fulfilled,WELCOME,affiliate,affiliate_campaign_6
366,U003647,2025-10-16T08:07:07,441.96,29.64,36.46,4.28,453.06,fulfilled,SAVE10,tiktok,tiktok_campaign_1
367,U002158,2025-10-16T09:49:40,71.83,0.77,5.93,2.95,79.94,fulfilled,WELCOME,affiliate,affiliate_campaign_3
368,U000645,2025-10-16T21:15:00,310.66,17.44,25.63,3.68,322.53,fulfilled,,affiliate,affiliate_campaign_6
369,U000130,2025-10-16T05:49:17,358.56,11.65,29.58,8.45,384.94,fulfilled,WELCOME,tiktok,tiktok_campaign_4
370,U000483,2025-10-16T11:29:13,516.68,91.88,42.63,3.64,471.07,fulfilled,SAVE10,google,google_campaign_4
371,U000462,2025-10-16T13:03:28,319.61,21.15,26.37,7.96,332.79,fulfilled,SAVE10,facebook,facebook_campaign_2
372,U004306,2025-10-16T19:46:58,695.21,2.31,57.35,11.39,761.64,fulfilled,FREESHIP,google,google_campaign_1
373,U002702,2025-10-16T19:12:37,290.08,16.88,23.93,1.44,298.57,fulfilled,,affiliate,affiliate_campaign_4
374,U001185,2025-10-16T19:05:57,43.72,6.33,3.61,10.49,51.49,refunded,WELCOME,tiktok,tiktok_campaign_5
375,U001672,2025-10-16T11:22:12,472.98,35.49,39.02,0.19,476.7,fulfilled,SAVE10,affiliate,affiliate_campaign_1
376,U003240,2025-10-16T16:34:17,293.12,25.5,24.18,4.44,296.24,placed,WELCOME,affiliate,affiliate_campaign_5
377,U000787,2025-10-16T22:24:10,875.26,122.91,72.21,6.99,831.55,placed,,facebook,facebook_campaign_3
378,U004246,2025-10-16T19:04:44,142.55,11.25,11.76,0.42,143.48,fulfilled,FREESHIP,tiktok,tiktok_campaign_3
379,U004844,2025-10-16T03:07:57,248.97,41.38,20.54,7.03,235.16,fulfilled,FREESHIP,facebook,facebook_campaign_5
380,U000700,2025-10-16T14:12:24,288.01,19.8,23.76,1.61,293.58,placed,,email,email_campaign_2
381,U004279,2025-10-16T07:46:12,171.18,14.84,14.12,9.33,179.79,refunded,VIP,facebook,facebook_campaign_3
382,U000379,2025-10-16T00:42:19,368.07,27.56,30.37,11.5,382.38,fulfilled,,email,email_campaign_6
383,U002692,2025-10-16T09:41:08,171.45,22.2,14.14,9.01,172.4,fulfilled,SAVE10,affiliate,affiliate_campaign_4
384,U004329,2025-10-16T16:02:18,234.62,37.6,19.36,5.27,221.65,fulfilled,,google,google_campaign_4
385,U000452,2025-10-16T09:06:34,144.71,5.62,11.94,7.07,158.1,fulfilled,WELCOME,tiktok,tiktok_campaign_1
386,U003096,2025-10-16T09:42:12,437.71,65.76,36.11,0.4,408.46,fulfilled,WELCOME,facebook,facebook_campaign_6
387,U000245,2025-10-16T20:53:55,138.88,23.06,11.46,11.42,138.7,fulfilled,SAVE10,email,email_campaign_5
388,U004636,2025-10-16T18:06:32,125.38,20.67,10.34,6.93,121.98,fulfilled,,facebook,facebook_campaign_5
389,U001206,2025-10-17T00:20:55,67.88,7.94,5.6,0.21,65.75,placed,SAVE10,google,google_campaign_1
390,U004679,2025-10-16T10:00:39,716.87,116.4,59.14,8.27,667.88,fulfilled,FREESHIP,tiktok,tiktok_campaign_2
391,U003492,2025-10-16T03:57:45,425.86,55.37,35.13,6.79,412.41,fulfilled,VIP,tiktok,tiktok_campaign_3
392,U004862,2025-10-16T13:24:47,285.1,17.15,23.52,11.24,302.71,fulfilled,,affiliate,affiliate_campaign_6
393,U004712,2025-10-16T16:46:43,675.22,63.07,55.71,1.98,669.84,refunded,VIP,facebook,facebook_campaign_6
394,U001375,2025-10-16T14:50:19,335.71,6.57,27.7,8.53,365.37,fulfilled,SAVE10,facebook,facebook_campaign_2
395,U001032,2025-10-16T08:45:36,824.06,2.95,67.98,2.03,891.12,fulfilled,SAVE10,tiktok,tiktok_campaign_5
396,U003897,2025-10-16T01:09:24,117.7,17.35,9.71,5.85,115.91,placed,WELCOME,affiliate,affiliate_campaign_5
397,U000645,2025-10-16T23:27:50,374.64,50.1,30.91,8.75,364.2,fulfilled,WELCOME,facebook,facebook_campaign_3
398,U004974,2025-10-16T14:51:57,37.66,0.3,3.11,11.0,51.47,fulfilled,VIP,affiliate,affiliate_campaign_3
399,U004546,2025-10-16T04:09:35,946.58,129.26,78.09,4.56,899.97,placed,,email,email_campaign_5
400,U002040,2025-10-16T18:27:18,116.67,14.77,9.63,5.79,117.32,fulfilled,SAVE10,google,google_campaign_6
401,U000109,2025-10-16T10:54:54,38.42,4.78,3.17,8.57,45.38,placed,FREESHIP,facebook,facebook_campaign_5
402,U003382,2025-10-16T10:12:37,426.52,0.32,35.19,1.53,462.92,placed,SAVE10,email,email_campaign_4
403,U004319,2025-10-16T10:52:14,298.52,0.8,24.63,1.92,324.27,refunded,FREESHIP,tiktok,tiktok_campaign_4
404,U003983,2025-10-16T20:34:27,90.86,0.16,7.5,11.8,110.0,refunded,SAVE10,affiliate,affiliate_campaign_6
405,U000392,2025-10-16T16:45:17,450.38,21.79,37.16,0.66,466.41,fulfilled,,google,google_campaign_3
406,U003685,2025-10-16T09:48:08,366.4,1.12,30.23,2.01,397.52,fulfilled,VIP,affiliate,affiliate_campaign_6
407,U000536,2025-10-16T01:58:30,143.68,10.25,11.85,4.66,149.94,fulfilled,,tiktok,tiktok_campaign_4
408,U003739,2025-10-16T04:31:38,591.99,103.33,48.84,2.92,540.42,fulfilled,VIP,email,email_campaign_2
409,U004534,2025-10-16T04:21:36,109.1,0.12,9.0,4.37,122.35,fulfilled,VIP,tiktok,tiktok_campaign_6
410,U000041,2025-10-16T21:49:40,313.6,1.35,25.87,11.09,349.21,fulfilled,,facebook,facebook_campaign_3
411,U000454,2025-10-16T12:29:55,77.74,9.41,6.41,6.67,81.41,placed,SAVE10,email,email_campaign_1
412,U000576,2025-10-16T05:17:41,81.62,2.79,6.73,3.14,88.7,placed,VIP,google,google_campaign_5
413,U001956,2025-10-16T19:10:20,157.02,27.63,12.95,1.68,144.02,fulfilled,SAVE10,facebook,facebook_campaign_3
414,U003564,2025-10-16T04:54:27,585.94,62.63,48.34,7.92,579.57,fulfilled,VIP,google,google_campaign_1
415,U003488,2025-10-16T13:43:33,86.58,6.2,7.14,2.99,90.51,fulfilled,FREESHIP,email,email_campaign_6
416,U000022,2025-10-16T05:16:15,665.23,75.34,54.88,3.91,648.68,placed,WELCOME,google,google_campaign_1
417,U001417,2025-10-16T02:23:18,625.84,30.94,51.63,11.95,658.48,fulfilled,SAVE10,google,google_campaign_2
418,U003562,2025-10-16T05:13:35,184.5,28.5,15.22,3.05,174.27,fulfilled,WELCOME,affiliate,affiliate_campaign_1
419,U000394,2025-10-16T18:41:47,519.49,55.71,42.86,0.56,507.2,placed,,affiliate,affiliate_campaign_2
420,U004617,2025-10-16T16:13:37,561.55,44.69,46.33,3.0,566.19,fulfilled,,tiktok,tiktok_campaign_4
421,U001488,2025-10-16T08:18:35,59.82,10.64,4.94,5.95,60.07,fulfilled,,facebook,facebook_campaign_4
422,U002070,2025-10-16T10:28:36,635.79,44.75,52.45,11.24,654.73,fulfilled,SAVE10,google,google_campaign_1
423,U003691,2025-10-16T08:38:51,984.16,115.53,81.19,1.17,950.99,fulfilled,VIP,email,email_campaign_3
424,U001535,2025-10-16T03:32:33,144.45,6.96,11.92,5.85,155.26,fulfilled,FREESHIP,facebook,facebook_campaign_6
425,U004794,2025-10-16T13:54:18,386.28,18.46,31.87,11.2,410.89,fulfilled,WELCOME,tiktok,tiktok_campaign_3
426,U002988,2025-10-16T11:40:52,435.68,39.09,35.94,9.22,441.75,fulfilled,WELCOME,tiktok,tiktok_campaign_4
427,U001122,2025-10-16T15:34:02,481.91,1.51,39.76,11.36,531.52,placed,,facebook,facebook_campaign_5
428,U004885,2025-10-16T21:33:37,389.94,16.37,32.17,5.56,411.3,fulfilled,SAVE10,email,email_campaign_6
429,U004729,2025-10-16T23:10:38,638.75,9.84,52.7,7.4,689.01,fulfilled,FREESHIP,google,google_campaign_2
430,U003712,2025-10-17T00:14:24,427.81,0.91,35.29,0.58,462.77,fulfilled,WELCOME,tiktok,tiktok_campaign_4
431,U001358,2025-10-16T10:45:00,69.84,10.01,5.76,4.75,70.34,fulfilled,FREESHIP,google,google_campaign_4
