return_id,order_id,sku,qty,reason,processed_ts,amount_refunded
R203695426,29274,SKU00311,1,changed_mind,2025-08-07T11:18:29,88.75
R467445619,29277,SKU00327,1,size,2025-08-18T18:55:31,47.94
R759301694,29283,SKU00214,1,changed_mind,2025-08-08T09:19:11,92.46
R673101025,29305,SKU00116,1,defect,2025-08-13T06:17:31,79.76
R145564720,29306,SKU00282,1,changed_mind,2025-08-12T17:18:03,16.75
R996632881,29315,SKU00102,1,defect,2025-08-16T06:43:03,72.4
R138353452,29323,SKU00219,1,defect,2025-08-19T14:53:12,113.43
R344603339,29362,SKU00112,1,size,2025-08-06T12:48:01,107.46
R428633240,29366,SKU00215,1,defect,2025-08-19T20:03:14,26.61
R781136365,29375,SKU00266,1,size,2025-08-15T17:51:33,70.45
R118831617,29400,SKU00004,1,size,2025-08-16T00:00:24,118.53
R254066476,29404,SKU00122,1,size,2025-08-15T23:59:51,12.85
R812593231,29405,SKU00212,1,defect,2025-08-11T15:39:02,83.11
R657747859,29430,SKU00098,1,size,2025-08-19T08:26:24,39.6
R220426283,29440,SKU00162,1,defect,2025-08-11T10:19:54,32.32
R765863123,29442,SKU00358,1,size,2025-08-13T13:52:28,98.49
R785393233,29464,SKU00298,1,changed_mind,2025-08-17T09:30:55,103.87
R948742451,29488,SKU00231,1,changed_mind,2025-08-09T17:09:16,40.53
R370544655,29489,SKU00135,1,size,2025-08-18T16:37:29,49.63
R951529339,29501,SKU00200,1,changed_mind,2025-08-14T07:16:42,74.87
R316917662,29591,SKU00127,1,changed_mind,2025-08-09T16:44:34,104.21
R471862970,29641,SKU00071,1,defect,2025-08-12T11:12:56,12.04
R724006029,29652,SKU00252,1,size,2025-08-15T05:17:43,67.72
R89197887,29695,SKU00001,1,size,2025-08-10T22:10:12,28.6
R949933130,29722,SKU00033,1,size,2025-08-15T11:50:06,21.55
R101103659,29735,SKU00144,1,changed_mind,2025-08-14T19:47:18,37.81
R564478151,29741,SKU00380,1,changed_mind,2025-08-11T15:02:26,44.01
R558974050,29755,SKU00079,1,defect,2025-08-08T04:12:09,27.33
R645556456,29796,SKU00336,1,changed_mind,2025-08-08T19:17:15,13.15
R395699971,29805,SKU00273,1,changed_mind,2025-08-15T22:18:20,11.4
R769552101,29813,SKU00043,1,defect,2025-08-18T17:42:27,22.48
R138048166,29836,SKU00346,1,size,2025-08-16T04:20:05,15.33
R303302724,29838,SKU00208,1,defect,2025-08-17T11:19:00,66.09
R330375746,29839,SKU00362,1,defect,2025-08-07T09:13:59,17.19
R414478719,29870,SKU00009,1,changed_mind,2025-08-14T07:33:32,51.52
R681843743,29877,SKU00172,1,changed_mind,2025-08-12T18:34:01,91.9
R815142671,29881,SKU00005,1,changed_mind,2025-08-16T23:19:56,89.81
R396042706,29940,SKU00045,1,changed_mind,2025-08-12T00:05:54,98.67
R614014496,29945,SKU00134,1,size,2025-08-09T18:27:22,103.12
R521084556,29977,SKU00343,1,defect,2025-08-10T17:22:20,44.33
R10713724,29991,SKU00086,1,size,2025-08-06T21:30:15,88.52
R359940911,30021,SKU00344,1,changed_mind,2025-08-08T09:51:59,60.17
R217247709,30038,SKU00373,1,defect,2025-08-07T23:01:58,64.38
R723351669,30057,SKU00321,1,size,2025-08-09T05:57:52,13.79
R128327475,30060,SKU00363,1,changed_mind,2025-08-05T03:13:44,79.57
R208372963,30073,SKU00279,1,changed_mind,2025-08-16T21:40:35,59.64
R257025872,30078,SKU00189,1,defect,2025-08-06T07:58:38,52.5
R464770654,30090,SKU00142,1,changed_mind,2025-08-05T15:37:53,73.66
R592552769,30122,SKU00332,1,size,2025-08-13T00:37:35,89.63
R246940500,30126,SKU00344,1,defect,2025-08-10T10:52:18,34.05
R617100530,30136,SKU00374,1,size,2025-08-08T03:40:40,59.03
R196472763,30170,SKU00071,1,size,2025-08-08T14:25:30,103.13
R570392884,30227,SKU00257,1,changed_mind,2025-08-15T15:39:24,109.42
R956358388,30267,SKU00113,1,defect,2025-08-12T02:24:36,66.15
R284184553,30331,SKU00137,1,size,2025-08-16T03:26:36,29.51
R41004053,30344,SKU00003,1,size,2025-08-12T08:45:25,51.93
R165432454,30357,SKU00158,1,defect,2025-08-04T00:23:47,75.85
R352225591,30379,SKU00364,1,size,2025-08-09T17:42:59,40.24
R898291597,30397,SKU00114,1,defect,2025-08-17T17:00:17,40.24
R403173590,30405,SKU00240,1,size,2025-08-16T16:29:51,56.23
R106129395,30437,SKU00237,1,size,2025-08-07T05:41:51,44.57
R419019468,30457,SKU00154,1,size,2025-08-11T21:15:12,107.73
R879361663,30471,SKU00296,1,defect,2025-08-06T18:50:11,97.86
R863079596,30514,SKU00145,1,changed_mind,2025-08-06T13:27:21,42.0
R65177441,30530,SKU00059,1,changed_mind,2025-08-12T03:46:53,69.8
R565960822,30540,SKU00287,1,defect,2025-08-03T14:55:30,76.2
R902373338,30543,SKU00209,1,changed_mind,2025-08-16T07:40:54,40.46
R960023686,30560,SKU00262,1,defect,2025-08-16T12:28:31,32.35
R752809240,30575,SKU00355,1,changed_mind,2025-08-13T09:55:04,66.41
R667780119,30580,SKU00040,1,changed_mind,2025-08-06T02:26:31,116.37
R47873987,30582,SKU00118,1,changed_mind,2025-08-13T15:38:22,113.65
R664426718,30619,SKU00269,1,defect,2025-08-05T00:15:34,92.87
R657258151,30627,SKU00221,1,defect,2025-08-16T16:37:39,34.9
R389083244,30635,SKU00236,1,defect,2025-08-16T15:54:43,57.16
R190818667,30672,SKU00210,1,size,2025-08-09T17:11:33,45.19
R61996722,30775,SKU00218,1,size,2025-08-16T04:57:19,65.17
R517577914,30849,SKU00110,1,changed_mind,2025-08-03T03:26:48,110.12
R522448189,30879,SKU00041,1,changed_mind,2025-08-05T23:08:42,68.17
R335675915,30957,SKU00093,1,size,2025-08-09T22:06:11,26.71
R469512774,30965,SKU00377,1,size,2025-08-11T03:42:12,105.75
R354646613,30980,SKU00151,1,defect,2025-08-03T22:53:53,25.48
R698951260,30986,SKU00363,1,defect,2025-08-11T00:55:41,106.08
R707025067,30991,SKU00315,1,changed_mind,2025-08-15T05:07:59,76.21
R385343423,31045,SKU00342,1,changed_mind,2025-08-02T09:39:10,68.56
R380512820,31047,SKU00178,1,size,2025-08-06T08:04:07,34.34
R505055481,31063,SKU00177,1,changed_mind,2025-08-09T12:48:15,36.4
R153740134,31128,SKU00350,1,changed_mind,2025-08-08T10:57:16,80.09
R170425474,31178,SKU00126,1,defect,2025-08-08T22:53:32,103.78
R174264112,31180,SKU00114,1,defect,2025-08-11T05:00:42,82.23
R182410141,31195,SKU00312,1,changed_mind,2025-08-09T14:30:18,81.83
R730370621,31283,SKU00338,1,changed_mind,2025-08-14T23:36:14,19.44
R422035428,31308,SKU00299,1,defect,2025-08-12T03:47:54,59.97
R78096246,31320,SKU00149,1,size,2025-08-13T13:42:15,58.34
R722544916,31334,SKU00310,1,defect,2025-08-10T22:43:32,20.43
R628909957,31407,SKU00163,1,changed_mind,2025-08-04T01:16:36,47.88
R337550555,31417,SKU00002,1,changed_mind,2025-08-11T21:36:12,106.14
R303035619,31449,SKU00298,1,changed_mind,2025-08-01T12:16:23,39.01
R225541390,31469,SKU00196,1,defect,2025-08-13T14:24:22,109.98
R203824695,31479,SKU00315,1,defect,2025-08-05T22:55:11,15.04
R903192790,31490,SKU00375,1,defect,2025-08-14T14:46:37,52.47
R41227161,31499,SKU00010,1,defect,2025-08-05T16:55:06,89.64
R504432259,31518,SKU00012,1,size,2025-08-04T15:46:56,73.47
R776379444,31519,SKU00014,1,size,2025-08-05T16:08:14,43.68
R601087172,31529,SKU00290,1,changed_mind,2025-08-06T13:31:52,68.99
R970319856,31539,SKU00208,1,changed_mind,2025-08-08T03:23:53,112.23
R784944057,31547,SKU00256,1,changed_mind,2025-08-10T06:32:38,27.98
R356180252,31550,SKU00342,1,defect,2025-08-07T08:30:13,15.83
R857297848,31591,SKU00190,1,size,2025-08-02T16:12:30,82.89
R399347323,31605,SKU00035,1,size,2025-08-05T16:16:23,62.82
R621412055,31648,SKU00214,1,size,2025-08-10T11:11:09,55.78
R876261083,31668,SKU00233,1,changed_mind,2025-08-07T07:56:39,20.39
R152548420,31698,SKU00285,1,changed_mind,2025-08-08T16:49:32,24.13
R571199018,31721,SKU00230,1,size,2025-08-03T12:23:24,26.87
R762519056,31748,SKU00298,1,defect,2025-08-13T23:02:58,110.23
R596914561,31796,SKU00292,1,size,2025-08-12T12:32:07,10.92
R865291061,31847,SKU00035,1,defect,2025-08-13T02:17:47,81.43
R729688163,31866,SKU00359,1,size,2025-08-11T22:30:48,73.9
R23693611,31874,SKU00078,1,size,2025-08-06T19:03:56,21.19
R882575027,31926,SKU00046,1,changed_mind,2025-07-31T23:46:12,101.81
R635664861,31936,SKU00202,1,size,2025-08-10T10:24:31,87.79
R74020981,31965,SKU00276,1,changed_mind,2025-08-13T07:29:46,96.0
R502259486,31981,SKU00142,1,size,2025-08-12T16:09:18,21.33
R341378291,31996,SKU00364,1,size,2025-08-03T10:37:27,10.69
R485002115,32060,SKU00147,1,defect,2025-08-13T20:58:19,55.05
R920957320,32073,SKU00088,1,size,2025-08-07T13:32:06,118.11
R142732501,32078,SKU00083,1,size,2025-07-31T05:49:20,10.43
R293670566,32133,SKU00368,1,changed_mind,2025-08-04T04:12:50,53.42
R541751506,32138,SKU00022,1,size,2025-08-08T04:26:58,33.8
R968404676,32139,SKU00322,1,defect,2025-08-05T08:17:06,106.77
R282075319,32165,SKU00173,1,size,2025-08-11T20:34:41,113.9
R279549416,32166,SKU00241,1,defect,2025-08-09T09:14:22,98.76
R20405250,32226,SKU00080,1,size,2025-08-04T06:58:59,92.13
R243079645,32229,SKU00376,1,changed_mind,2025-08-06T00:44:01,29.56
R559831926,32240,SKU00204,1,changed_mind,2025-08-03T00:34:51,55.92
R985093696,32245,SKU00011,1,changed_mind,2025-08-12T14:04:04,17.27
R533963503,32264,SKU00316,1,defect,2025-07-31T06:27:54,69.85
R966584934,32269,SKU00133,1,size,2025-08-12T22:00:10,77.99
R588148875,32286,SKU00338,1,defect,2025-07-31T22:01:55,33.07
R132057499,32309,SKU00083,1,size,2025-08-04T03:46:38,117.02
R291604576,32312,SKU00218,1,changed_mind,2025-08-04T01:41:52,83.59
R299237512,32336,SKU00078,1,defect,2025-08-07T19:30:08,77.28
R282911851,32337,SKU00052,1,size,2025-08-05T20:17:50,16.04
R44471413,32381,SKU00012,1,changed_mind,2025-08-05T17:21:02,36.16
R710336900,32393,SKU00125,1,defect,2025-08-12T18:37:17,46.9
R37034204,32403,SKU00200,1,size,2025-08-01T01:17:14,21.03
R260912719,32414,SKU00293,1,defect,2025-08-05T14:35:34,39.16
R691581505,32427,SKU00066,1,defect,2025-08-01T23:18:51,100.1
R285243255,32459,SKU00196,1,defect,2025-08-07T06:56:17,111.17
R87931909,32471,SKU00090,1,defect,2025-08-09T11:42:20,114.44
R891167533,32472,SKU00146,1,defect,2025-08-03T02:08:31,13.55
R498901173,32495,SKU00327,1,size,2025-08-01T14:03:27,90.86
R847969140,32521,SKU00359,1,defect,2025-08-08T08:13:59,101.04
R773149199,32522,SKU00061,1,size,2025-08-08T04:45:46,79.36
R808830349,32531,SKU00062,1,defect,2025-08-12T22:13:10,37.53
R709776161,32539,SKU00352,1,size,2025-08-08T22:44:03,51.43
R349317884,32552,SKU00293,1,size,2025-08-07T04:32:48,63.06
R384661631,32558,SKU00049,1,size,2025-07-30T14:26:22,101.48
R562262437,32584,SKU00300,1,size,2025-08-08T05:51:13,59.09
R99913264,32593,SKU00042,1,size,2025-08-12T01:09:56,37.99
R735930071,32626,SKU00260,1,changed_mind,2025-07-30T09:29:46,42.62
R715848541,32646,SKU00236,1,changed_mind,2025-08-10T13:07:02,73.9
R999066176,32662,SKU00050,1,size,2025-08-11T20:40:13,73.29
R913056494,32680,SKU00260,1,size,2025-08-01T03:49:04,38.68
R473745408,32703,SKU00118,1,defect,2025-08-05T12:44:36,54.01
R635750294,32712,SKU00270,1,defect,2025-08-12T01:48:12,25.34
R931235964,32725,SKU00338,1,changed_mind,2025-08-02T23:54:45,66.79
R979864878,32755,SKU00062,1,defect,2025-08-02T00:10:53,10.2
R121507961,32759,SKU00269,1,defect,2025-07-31T00:47:24,111.85
R770580424,32794,SKU00119,1,changed_mind,2025-08-09T05:44:01,107.25
R477468136,32799,SKU00105,1,defect,2025-07-29T21:11:33,70.32
R852244928,32822,SKU00031,1,defect,2025-07-29T19:25:52,96.19
R326744313,32871,SKU00335,1,size,2025-08-07T10:20:13,13.87
R406529832,32941,SKU00263,1,changed_mind,2025-07-31T05:31:36,53.97
R111148213,32963,SKU00298,1,changed_mind,2025-07-31T21:30:00,51.85
R802298436,32977,SKU00133,1,changed_mind,2025-08-06T15:01:02,32.97
R716186988,33000,SKU00152,1,defect,2025-08-05T13:04:15,57.57
R573908466,33003,SKU00326,1,size,2025-08-09T11:14:55,109.24
R287946546,33007,SKU00149,1,changed_mind,2025-07-29T07:44:33,46.57
R738616736,33020,SKU00315,1,defect,2025-08-08T09:12:28,119.48
R300300794,33054,SKU00007,1,defect,2025-07-31T19:57:07,88.28
R24082180,33093,SKU00215,1,size,2025-08-06T19:48:52,78.91
R169762882,33097,SKU00220,1,changed_mind,2025-08-03T13:41:15,32.5
R701119000,33104,SKU00294,1,defect,2025-08-06T16:28:57,74.42
R971491336,33116,SKU00122,1,defect,2025-08-01T02:48:07,66.27
R790376539,33122,SKU00002,1,size,2025-08-04T11:15:38,32.23
R296897180,33124,SKU00317,1,size,2025-08-02T05:57:08,73.65
R31406603,33167,SKU00377,1,changed_mind,2025-08-11T23:47:06,93.65
R168378379,33189,SKU00191,1,size,2025-08-03T07:36:56,78.74
R268947800,33196,SKU00052,1,size,2025-08-02T17:03:46,106.5
R873952015,33202,SKU00307,1,defect,2025-07-30T17:28:40,12.58
R747433038,33237,SKU00196,1,size,2025-08-06T13:46:46,66.09
R760880546,33308,SKU00089,1,size,2025-08-07T16:51:47,36.22
R811005566,33334,SKU00262,1,size,2025-08-03T01:44:16,68.43
R570863973,33352,SKU00286,1,defect,2025-08-10T14:59:14,52.76
R805097069,33375,SKU00123,1,defect,2025-08-04T11:08:26,15.49
R501468225,33384,SKU00150,1,size,2025-07-29T16:24:58,14.2
R450059244,33401,SKU00242,1,defect,2025-08-01T05:05:14,19.14
R253221988,33413,SKU00367,1,size,2025-07-30T09:15:20,26.99
R297860342,33427,SKU00153,1,size,2025-08-07T01:02:18,54.3
R58499190,33440,SKU00126,1,changed_mind,2025-08-05T06:02:58,67.41
R738010590,33461,SKU00191,1,changed_mind,2025-08-04T15:33:12,19.88
R224314404,33463,SKU00291,1,changed_mind,2025-08-04T17:07:21,84.42
R441493875,33493,SKU00040,1,defect,2025-08-01T12:31:25,114.5
R60184940,33496,SKU00140,1,size,2025-08-03T00:07:41,109.29
R21465287,33523,SKU00111,1,defect,2025-07-28T23:58:41,14.88
R415412110,33559,SKU00134,1,defect,2025-08-03T08:44:15,97.7
R812824083,33574,SKU00113,1,changed_mind,2025-08-05T16:51:43,42.46
R99738904,33593,SKU00283,1,size,2025-08-10T23:32:18,46.92
R299274995,33621,SKU00158,1,size,2025-08-08T18:42:20,103.8
R419985234,33634,SKU00004,1,size,2025-08-08T20:40:10,32.66
R113374370,33679,SKU00256,1,size,2025-08-10T12:14:37,96.41
R897403534,33680,SKU00276,1,size,2025-08-06T11:26:45,110.8
R660501036,33690,SKU00099,1,changed_mind,2025-08-10T02:03:08,92.82
R142245628,33705,SKU00359,1,defect,2025-07-27T21:16:23,105.19
R782848927,33717,SKU00031,1,defect,2025-07-30T13:26:44,23.94
R352023763,33733,SKU00092,1,defect,2025-07-30T00:32:03,72.68
R862893858,33753,SKU00130,1,size,2025-08-08T08:45:57,90.14
R477220139,33767,SKU00349,1,changed_mind,2025-07-30T23:58:47,19.77
R39898324,33778,SKU00283,1,changed_mind,2025-07-27T01:13:19,12.65
R695105156,33883,SKU00158,1,defect,2025-08-03T00:38:45,86.68
R404394473,33884,SKU00110,1,defect,2025-07-28T08:53:34,81.8
R379369848,33908,SKU00196,1,changed_mind,2025-07-28T00:13:02,26.52
R886218569,33982,SKU00133,1,changed_mind,2025-07-30T12:32:46,81.92
R516528853,34010,SKU00217,1,defect,2025-08-06T08:02:34,55.91
R42031677,34016,SKU00056,1,changed_mind,2025-07-30T09:12:25,60.18
R753601193,34074,SKU00148,1,changed_mind,2025-08-07T19:03:42,47.06
R215692765,34107,SKU00243,1,size,2025-07-30T09:26:05,114.44
R778610874,34152,SKU00282,1,changed_mind,2025-08-02T01:39:38,39.7
R785653736,34180,SKU00348,1,changed_mind,2025-07-27T22:23:41,81.98
R292328540,34223,SKU00360,1,changed_mind,2025-08-08T15:00:05,72.26
R263967683,34251,SKU00094,1,size,2025-07-26T23:47:09,24.83
R436812470,34270,SKU00059,1,defect,2025-07-30T02:24:02,87.88
R447804947,34279,SKU00372,1,changed_mind,2025-08-07T10:44:54,24.42
R346859541,34310,SKU00231,1,size,2025-08-01T23:55:54,107.27
R826844850,34314,SKU00049,1,changed_mind,2025-08-06T13:48:46,82.13
R204411277,34342,SKU00257,1,defect,2025-08-04T11:29:20,26.27
R704572341,34348,SKU00212,1,size,2025-07-30T06:57:24,27.55
R621193413,34360,SKU00193,1,changed_mind,2025-07-29T05:44:09,33.06
R99106665,34387,SKU00171,1,changed_mind,2025-07-28T16:47:07,25.59
R67632647,34469,SKU00242,1,defect,2025-07-28T08:26:15,20.01
R613534845,34562,SKU00083,1,changed_mind,2025-08-02T22:04:20,108.31
R656022120,34567,SKU00259,1,defect,2025-08-05T01:37:40,85.76
R761728688,34571,SKU00336,1,defect,2025-08-05T14:37:58,67.66
R885547943,34576,SKU00262,1,defect,2025-08-06T19:27:07,70.12
R894375744,34599,SKU00352,1,defect,2025-07-30T12:21:46,36.46
R545914825,34609,SKU00144,1,defect,2025-07-29T11:56:35,32.09
R241031529,34631,SKU00072,1,changed_mind,2025-08-04T19:29:24,30.08
R224870856,34658,SKU00316,1,defect,2025-08-03T22:45:37,11.39
R173103110,34676,SKU00357,1,defect,2025-08-06T23:05:52,67.54
R223942004,34689,SKU00140,1,defect,2025-07-28T05:45:55,61.07
R701523950,34708,SKU00191,1,defect,2025-07-28T05:36:25,11.41
R694320276,34712,SKU00277,1,defect,2025-07-28T04:34:51,23.48
R368812471,34717,SKU00128,1,changed_mind,2025-07-25T00:39:35,25.82
R814231872,34721,SKU00191,1,changed_mind,2025-07-29T07:09:32,78.07
R245820766,34756,SKU00376,1,size,2025-07-31T23:44:35,14.77
R922586102,34765,SKU00286,1,changed_mind,2025-08-03T13:29:14,68.36
R27850393,34785,SKU00353,1,size,2025-07-28T03:13:59,37.28
R143848451,34826,SKU00372,1,defect,2025-07-28T23:08:12,52.03
R984111077,34851,SKU00082,1,changed_mind,2025-08-07T07:32:11,50.3
R882624553,34852,SKU00234,1,changed_mind,2025-08-03T20:40:17,49.07
R47739553,34862,SKU00303,1,changed_mind,2025-07-25T14:06:05,54.66
R768422964,34882,SKU00206,1,size,2025-08-05T00:13:07,83.2
R427418659,34898,SKU00036,1,defect,2025-07-29T22:59:55,101.02
R342779938,34902,SKU00044,1,defect,2025-07-27T18:54:26,10.24
R223875134,34925,SKU00053,1,defect,2025-08-03T20:22:17,114.28
R524207143,34956,SKU00070,1,defect,2025-07-29T12:27:01,30.81
R12511757,34959,SKU00095,1,changed_mind,2025-08-05T15:51:55,61.73
R493949689,34963,SKU00324,1,size,2025-07-27T02:46:43,21.94
R102058471,34972,SKU00297,1,defect,2025-07-26T15:02:59,84.46
R216895202,34986,SKU00063,1,defect,2025-07-28T11:44:29,79.37
R411303724,34989,SKU00271,1,changed_mind,2025-08-02T22:12:14,103.3
R795564556,35022,SKU00075,1,changed_mind,2025-08-03T19:08:58,45.05
R516045040,35079,SKU00169,1,changed_mind,2025-08-06T03:45:27,19.02
R965715101,35092,SKU00350,1,size,2025-08-04T21:12:07,14.6
R385357572,35096,SKU00214,1,defect,2025-08-06T11:40:11,41.44
R922741489,35102,SKU00020,1,size,2025-07-28T22:07:23,93.5
R248190295,35130,SKU00103,1,changed_mind,2025-08-05T02:15:20,44.31
R910386794,35144,SKU00302,1,size,2025-08-04T15:11:53,71.32
R214303465,35154,SKU00028,1,changed_mind,2025-08-05T08:24:53,69.57
R320554188,35189,SKU00120,1,defect,2025-08-05T14:54:21,61.08
R800021938,35210,SKU00353,1,changed_mind,2025-08-01T04:33:49,111.33
R336662833,35226,SKU00023,1,defect,2025-08-01T05:09:37,77.83
R78754310,35277,SKU00044,1,changed_mind,2025-07-27T01:49:11,90.05
R336832159,35304,SKU00077,1,size,2025-07-24T11:00:46,62.4
R323169376,35325,SKU00326,1,size,2025-07-28T00:17:31,46.18
R369014825,35335,SKU00206,1,changed_mind,2025-07-25T02:37:50,80.92
R295627519,35347,SKU00188,1,size,2025-08-05T07:56:51,70.44
R310538637,35392,SKU00148,1,size,2025-07-30T09:09:25,53.44
R900553955,35408,SKU00229,1,size,2025-08-03T10:13:41,112.96
R553786845,35416,SKU00349,1,size,2025-08-01T08:21:47,13.2
R998708430,35422,SKU00352,1,size,2025-08-01T08:10:53,23.82
R255319262,35481,SKU00022,1,changed_mind,2025-07-24T00:35:24,88.5
R724853726,35500,SKU00142,1,defect,2025-08-03T11:04:23,67.28
R119300470,35507,SKU00084,1,changed_mind,2025-07-28T13:14:40,85.28
R234238881,35508,SKU00142,1,size,2025-07-25T00:06:42,59.3
R369017809,35511,SKU00293,1,size,2025-08-03T02:58:13,76.78
R427938470,35528,SKU00152,1,changed_mind,2025-07-31T21:23:10,87.61
R670671729,35534,SKU00027,1,defect,2025-07-23T22:16:45,52.49
R162245373,35542,SKU00244,1,defect,2025-07-27T14:35:42,103.82
R45646078,35557,SKU00134,1,size,2025-08-03T20:33:54,85.66
R119004331,35595,SKU00294,1,defect,2025-07-26T22:00:00,11.16
R897276136,35604,SKU00142,1,defect,2025-07-23T23:39:52,80.76
R632542957,35608,SKU00110,1,changed_mind,2025-08-04T20:19:50,116.83
R91039465,35622,SKU00178,1,size,2025-08-04T11:29:15,22.09
R165977673,35628,SKU00035,1,defect,2025-08-04T14:33:49,47.86
R464148650,35637,SKU00196,1,defect,2025-07-27T20:58:59,27.73
R698128093,35671,SKU00117,1,changed_mind,2025-08-03T06:51:22,107.33
R248734976,35698,SKU00062,1,defect,2025-07-24T21:53:53,63.35
R887666716,35763,SKU00379,1,changed_mind,2025-08-04T00:21:34,75.31
R129242430,35783,SKU00037,1,size,2025-08-03T13:38:21,15.6
R642346232,35792,SKU00347,1,defect,2025-08-05T00:03:04,39.78
R736497749,35822,SKU00310,1,size,2025-07-31T03:16:57,81.25
R362075024,35825,SKU00279,1,changed_mind,2025-08-03T12:17:20,71.07
R788010070,35835,SKU00255,1,size,2025-07-29T17:05:42,64.64
R373236874,35857,SKU00096,1,changed_mind,2025-07-24T12:52:58,118.01
R188682751,35882,SKU00153,1,defect,2025-07-26T18:17:49,82.13
R139781591,35936,SKU00194,1,changed_mind,2025-07-28T15:35:43,22.92
R826531291,35948,SKU00024,1,defect,2025-07-24T18:32:08,82.92
R434254613,35995,SKU00192,1,changed_mind,2025-07-30T20:41:08,104.44
R751465026,36001,SKU00374,1,size,2025-07-25T05:45:59,31.76
R797671584,36008,SKU00059,1,size,2025-07-28T00:14:56,75.71
R716004280,36034,SKU00295,1,changed_mind,2025-08-01T17:12:03,99.61
R782551410,36039,SKU00258,1,changed_mind,2025-07-29T13:21:15,49.35
R428410653,36053,SKU00103,1,changed_mind,2025-07-24T07:44:45,67.37
R838683446,36054,SKU00287,1,defect,2025-07-25T20:50:04,57.24
R947581391,36124,SKU00227,1,size,2025-07-23T01:58:16,73.41
R516820232,36134,SKU00253,1,defect,2025-07-30T07:21:23,70.36
R321247358,36137,SKU00224,1,changed_mind,2025-07-24T11:58:13,51.65
R147967148,36143,SKU00079,1,defect,2025-08-02T17:14:10,51.44
R981352640,36147,SKU00025,1,changed_mind,2025-07-29T16:39:58,14.9
R433392957,36158,SKU00229,1,defect,2025-07-27T06:17:47,19.09
R112977465,36161,SKU00239,1,defect,2025-08-01T07:30:03,16.86
R301815273,36175,SKU00197,1,size,2025-07-23T08:22:08,77.57
R874377910,36198,SKU00174,1,size,2025-08-04T00:55:50,58.38
R757980801,36204,SKU00060,1,size,2025-07-29T04:24:40,21.94
R468638264,36206,SKU00114,1,changed_mind,2025-07-27T02:02:17,16.49
R295194460,36211,SKU00172,1,changed_mind,2025-07-22T06:48:05,49.85
R508224465,36218,SKU00310,1,size,2025-07-22T20:22:20,93.91
R246535118,36222,SKU00281,1,changed_mind,2025-08-04T15:42:30,20.37
R589195790,36224,SKU00380,1,size,2025-07-26T19:16:20,13.46
R231241303,36257,SKU00003,1,defect,2025-07-31T12:48:20,51.3
R669613871,36283,SKU00330,1,size,2025-07-24T15:58:24,28.0
R903732086,36285,SKU00098,1,defect,2025-07-27T06:08:07,104.83
R476308000,36303,SKU00047,1,size,2025-07-22T11:06:43,14.62
R263099802,36310,SKU00131,1,size,2025-07-28T02:27:32,14.61
R90516481,36327,SKU00219,1,size,2025-07-21T01:52:21,118.24
R695829649,36337,SKU00065,1,changed_mind,2025-08-03T00:22:04,41.76
R377962418,36341,SKU00102,1,size,2025-08-02T09:31:42,43.78
R181877852,36347,SKU00328,1,defect,2025-07-24T04:00:53,77.14
R695475748,36348,SKU00227,1,defect,2025-07-25T13:59:09,115.01
R400077965,36362,SKU00363,1,changed_mind,2025-07-22T07:21:19,80.43
R76365095,36371,SKU00227,1,changed_mind,2025-07-24T06:36:53,47.5
R569261830,36397,SKU00227,1,defect,2025-07-29T09:02:32,33.75
R62532198,36465,SKU00305,1,size,2025-07-30T12:06:32,106.38
R339375586,36471,SKU00027,1,size,2025-07-23T18:34:46,50.12
R218554261,36487,SKU00068,1,size,2025-08-01T15:45:33,23.77
R196987731,36540,SKU00283,1,size,2025-07-29T09:04:25,86.42
R965272086,36546,SKU00195,1,defect,2025-07-28T08:23:56,40.66
R502452328,36599,SKU00271,1,size,2025-07-31T11:36:13,69.45
R409134802,36602,SKU00224,1,size,2025-07-21T22:47:17,94.18
R31814575,36615,SKU00271,1,changed_mind,2025-07-20T16:19:14,48.3
R653602873,36619,SKU00078,1,defect,2025-07-29T06:31:28,41.65
R556154242,36628,SKU00275,1,size,2025-07-30T23:41:51,73.63
R59137246,36638,SKU00337,1,defect,2025-07-26T10:15:37,43.68
R712350220,36723,SKU00220,1,changed_mind,2025-07-26T17:52:22,110.93
R570795936,36777,SKU00336,1,defect,2025-07-28T22:13:27,56.09
